playerId,playerName,team,position,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,Pass%,GAA,%,season,role
cpl::Football_Player::d63d5cf0c66246d98d2023f78014180a,M. Eustáquio,Cavalry,Midfielder,10,533,0,0,2,0,1,0,11,16,11,0,2,1,77.0,1.18,0.0,c8c9,midfielder
cpl::Football_Player::d80c8273244649a0841591e849fc3590,D. Gutiérrez,Cavalry,Midfielder,23,1605,0,1,7,0,3,1,28,14,27,0,4,0,79.0,1.79,0.0,c8c9,midfielder
cpl::Football_Player::392be6a9c97c4804a198cd3b34e93705,D. Carreiro,Vaughan,Midfielder,23,1441,2,2,22,0,9,2,10,19,31,8,3,0,76.0,2.0,0.0,c8c9,midfielder
cpl::Football_Player::8a1540634bea4bb2ab53a066c4d95f14,G. Frano,Forge,Midfielder,26,1964,1,0,11,0,2,0,40,35,13,0,6,0,79.0,0.92,0.0,c8c9,midfielder
cpl::Football_Player::0e6d9987204441a9a9d05ed9f620ce78,W. Murofushi,York,Midfielder,23,1718,3,0,13,0,9,0,29,30,34,3,3,0,86.0,1.2,0.0,c8c9,midfielder
cpl::Football_Player::a7d8b842c6cf4d9899c79a10b51475bb,G. Muenkat,Valour,Midfielder,13,365,0,0,6,0,2,0,4,7,7,0,0,0,67.0,1.23,0.0,c8c9,midfielder
cpl::Football_Player::635e5049325f4750a08ca52440ff5651,D. Sacramento,Valour,Midfielder,18,1135,1,1,20,0,6,1,19,22,21,1,0,0,73.0,1.51,0.0,c8c9,midfielder
cpl::Football_Player::3f6a675727214bcc96972b28a2e3dbf8,José Galán,Valour,Midfielder,13,901,0,0,9,0,1,0,16,31,18,0,5,0,82.0,2.1,0.0,c8c9,midfielder
cpl::Football_Player::847957cccc8242d3b03dd683f45f083f,J. Gutiérrez,Wanderers,Midfielder,19,1240,2,0,12,0,5,0,15,25,39,4,3,0,78.0,1.09,0.0,c8c9,midfielder
cpl::Football_Player::cb63f715ae9044639eb7eebd00a93a9b,E. John,Wanderers,Midfielder,18,1435,0,1,7,0,3,1,29,30,17,0,4,0,77.0,1.13,0.0,c8c9,midfielder
cpl::Football_Player::6bda12878690489697b20b110e311ad1,E. Simmons,Vancouver FC,Midfielder,13,969,0,0,3,0,0,0,18,14,7,0,2,0,82.0,0.93,0.0,c8c9,midfielder
cpl::Football_Player::9530e64bf7744102b3eeecd7fcf46c34,E. Cissé,Forge,Midfielder,23,1731,2,2,17,0,9,2,31,28,18,2,0,0,86.0,0.83,0.0,c8c9,midfielder
cpl::Football_Player::dd4f4492d8c24742a0221478a33737d8,Son Yong-Chan,Edmonton,Midfielder,14,952,0,1,1,0,1,1,19,16,12,0,1,0,76.0,1.04,0.0,c8c9,midfielder
cpl::Football_Player::88ac022bf06149f1be2ce2ab7f3c087c,Z. Verhoven,Vancouver FC,Midfielder,22,1285,2,2,23,0,10,2,34,26,23,3,1,0,71.0,1.68,0.0,c8c9,midfielder
cpl::Football_Player::423863e33e8f4745b70e6092f11a184d,B. Fisk,Vancouver FC,Midfielder,24,1662,6,5,32,0,19,5,22,23,11,13,1,0,78.0,1.52,0.0,c8c9,midfielder
cpl::Football_Player::d069182d8eb04822aaaa25098cf0e87d,J. Golubar,Valour,Midfielder,3,255,0,0,1,0,1,0,2,8,3,0,0,0,79.0,1.06,0.0,c8c9,midfielder
cpl::Football_Player::0e2b6aa5fbdf49f399441b22b356d14c,K. Bekker,Forge,Midfielder,28,2444,4,5,45,0,18,5,14,29,11,4,2,0,82.0,0.88,0.0,c8c9,midfielder
cpl::Football_Player::2a0dc42d1dba4748a99b39aa920f7497,J. Brown,Cavalry,Forward,25,1397,4,1,29,0,13,1,15,34,7,5,2,0,77.0,0.52,0.0,c8c9,forward
cpl::Football_Player::ce28065c8a3b4288ba09d3e26cc5e4fd,O.Fakunle,Cavalry,Forward,2,9,0,0,0,0,0,0,0,0,0,0,0,0,100.0,10.0,0.0,c8c9,forward
cpl::Football_Player::56a1c426e347456e875c52b4e799f2ea,N. Pasquotti,Cavalry,Forward,25,1943,5,3,29,0,16,3,29,45,49,2,6,0,73.0,0.56,0.0,c8c9,forward
cpl::Football_Player::4a3790eed104423781b21001cbce69e9,A. García,Wanderers,Forward,24,2082,7,0,35,0,23,0,17,34,45,16,2,0,80.0,1.04,0.0,c8c9,forward
cpl::Football_Player::c314da16fc8343e497f44db035a9f413,D. Malonga,Cavalry,Forward,26,1961,11,1,59,0,34,1,1,11,35,16,1,0,82.0,0.78,0.0,c8c9,forward
cpl::Football_Player::1b5317cdeb7f40dd8a7eccc207d46158,A. Pepple,Cavalry,Forward,8,61,0,0,0,0,0,0,1,4,1,2,0,0,78.0,1.48,0.0,c8c9,forward
cpl::Football_Player::49bd7ec1be034a33a576d28b705b3611,T. Ameobi,Edmonton,Forward,23,1860,4,0,22,0,10,0,16,49,31,5,4,0,74.0,1.06,0.0,c8c9,forward
cpl::Football_Player::e8e645fea075440a9f8568e37b9bd5e2,R. Edwini-Bonsu,Edmonton,Forward,12,363,0,1,9,0,6,1,5,9,13,1,1,0,65.0,1.24,0.0,c8c9,forward
cpl::Football_Player::0d06cd6c87bb4d4f84bc157902b8b11b,Ahmed Al Ghamdi,Pacific,Forward,8,330,1,0,7,0,4,0,7,4,2,0,0,0,85.0,2.45,0.0,c8c9,forward
cpl::Football_Player::ee8bab3f6a2e4ca6a0f2d7fb78444601,L. Perea,Wanderers,Forward,15,1014,3,1,15,0,11,1,6,11,12,4,2,0,75.0,1.51,0.0,c8c9,forward
cpl::Football_Player::04cd976c461148d79ab8cafc0bf69c62,D. Choinière,Forge,Forward,18,998,2,2,15,0,8,2,14,15,27,0,1,0,82.0,1.17,0.0,c8c9,forward
cpl::Football_Player::32ac22e018504c2f98dc4d3c64e42803,J. Hernández,Scottish,Forward,19,652,1,2,11,0,7,2,17,25,18,6,2,0,78.0,1.52,0.0,c8c9,forward
cpl::Football_Player::55dd391822fa4ee9a317707f26e1ddc9,C. Nanco,Forge,Forward,26,1496,4,2,25,0,12,2,9,26,20,14,1,0,73.0,0.9,0.0,c8c9,forward
cpl::Football_Player::5caf5069370145c293932a8d757afa03,O. Diouck,Edmonton,Forward,26,1977,6,2,34,0,16,2,24,62,45,18,6,0,77.0,1.0,0.0,c8c9,forward
cpl::Football_Player::0a9e81414bcf48d388274099578d7521,M. Haber,Pacific,Forward,13,704,3,0,19,0,6,0,2,13,10,9,0,0,60.0,1.79,0.0,c8c9,forward
cpl::Football_Player::52ee822ec2ea43bc844f27d96e16334b,Víctor Blasco,Pacific,Forward,25,1586,6,3,30,0,18,3,29,51,42,6,4,0,77.0,1.7,0.0,c8c9,forward
cpl::Football_Player::2a2dcc3d5b52458b87405d47509cd686,M. Zajac,Forge,Forward,22,1073,1,3,21,0,11,3,10,15,23,7,3,0,81.0,0.92,0.0,c8c9,forward
cpl::Football_Player::3a40cda943824387943792e6a62fee0f,R. Telfer,Wanderers,Forward,26,2216,8,1,50,0,29,1,36,24,45,13,2,0,78.0,1.34,0.0,c8c9,forward
cpl::Football_Player::2da9cef1b6384242b55b25f827780c21,M. Paolucci,Valour,Forward,15,1139,3,2,20,0,11,2,6,15,26,19,2,0,65.0,1.82,0.0,c8c9,forward
cpl::Football_Player::1ece129a4fee46d18322a9312200459f,A. Ricci,Vancouver FC,Forward,9,199,0,1,3,0,0,1,1,13,3,1,0,0,58.0,2.26,0.0,c8c9,forward
cpl::Football_Player::7423a2b022b44034b86aacf18f4f0fe8,S. Lamanna,York,Forward,6,77,0,1,2,0,0,1,0,1,2,1,0,0,76.0,2.34,0.0,c8c9,forward
cpl::Football_Player::6140d85c2a6949b78d0577605544363e,R. Gattas,York,Forward,28,1958,9,0,61,0,36,0,14,25,21,16,2,0,77.0,1.29,0.0,c8c9,forward
cpl::Football_Player::6b4eacbe43c74851b749376f0640fc6b,C. Rollocks,York,Forward,9,292,0,0,5,0,0,0,2,5,6,1,0,0,53.0,1.54,0.0,c8c9,forward
cpl::Football_Player::a3da6283599541849144b5b108dbc67b,K. Porter,Ottawa Fury,Forward,25,1916,2,4,26,0,20,4,35,21,28,4,1,0,80.0,1.17,0.0,c8c9,forward
cpl::Football_Player::91a915f684dc4b769c0cf45719f2a87e,M. Bustos,Pacific,Forward,25,2249,7,3,44,0,27,3,19,24,57,5,3,0,84.0,1.92,0.0,c8c9,forward
cpl::Football_Player::337fb1e9243f40eeacf44fe5123d4089,A. Novak,Forge,Forward,18,1113,6,3,19,0,14,3,7,11,19,2,4,0,67.0,0.57,0.0,c8c9,forward
cpl::Football_Player::4feb899db58341fb9d242a518bac60ad,K. Thomas,Forge,Forward,15,542,3,1,10,0,7,1,13,12,11,2,4,0,75.0,0.66,0.0,c8c9,forward
cpl::Football_Player::603d3d0c356448a9abd8659b8b5ab74f,M. Cox,Scottish,Forward,5,184,0,0,4,0,1,0,1,4,4,0,0,0,88.0,1.47,0.0,c8c9,forward
cpl::Football_Player::61aad3218c184a6192b0b6b07356ec32,S. Karlsson Adjei,York,Forward,24,1422,7,2,40,0,17,2,9,19,18,10,0,0,74.0,1.27,0.0,c8c9,forward
cpl::Football_Player::982a96a792e04404805090a131cb95df,T. Campbell,Vancouver FC,Forward,28,2334,11,2,46,0,22,2,26,31,20,10,0,0,78.0,1.7,0.0,c8c9,forward
cpl::Football_Player::01e4dc8e491d40f5aa24f147fe23b6e1,Oliver Minatel,Cavalry,Forward,24,1467,7,1,30,0,12,1,14,31,42,3,4,0,76.0,0.86,0.0,c8c9,forward
cpl::Football_Player::173356433c6f483aaba147abb7afcd4c,I. Nakajima-Farran,Pacific,Forward,18,252,1,0,9,0,5,0,3,9,3,0,1,0,72.0,2.5,0.0,c8c9,forward
cpl::Football_Player::4677d430ee38453e9a424d4e8c1cc96b,T. Borges,Forge,Forward,27,1974,13,5,47,0,37,5,40,38,52,10,2,1,77.0,0.78,0.0,c8c9,forward
cpl::Football_Player::a0c39d4aadea4642ba22743b4c68b23a,E. Ongaro,Edmonton,Forward,21,1167,10,2,35,0,21,2,2,11,12,2,1,0,75.0,1.47,0.0,c8c9,forward
cpl::Football_Player::23c92ceb8bee415a886f16e93c507c65,M. Carducci,Cavalry,Goalkeeper,31,2820,0,0,0,0,0,0,0,2,3,0,3,0,79.0,1.02,0.0,fc08,goalkeeper
cpl::Football_Player::641227fe9b374c1985d5ccdcee618d2a,S. Kerr,Cavalry,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,fc08,goalkeeper
cpl::Football_Player::3c3ac97f7b7447d6927f896cea388d2e,Y. Fillion,Wanderers,Goalkeeper,29,2610,0,0,0,0,0,0,0,0,4,0,5,0,72.0,1.14,0.0,fc08,goalkeeper
cpl::Football_Player::d3eccdc138364416ab9dd2b141d41e76,J. Holliday,Cavalry,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,fc08,goalkeeper
cpl::Football_Player::d65b644d608b40dbb79ba6a0fb08d7f1,A. Rushenas,Wanderers,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,fc08,goalkeeper
cpl::Football_Player::7f4d96458ffc48c9960432cf6eea677e,J. Zielinski,Vancouver FC,Goalkeeper,1,90,0,0,0,0,0,0,0,0,0,0,0,0,44.0,1.0,0.0,fc08,goalkeeper
cpl::Football_Player::b638f4ff8c81492ea643a29f93f664f5,J. Garner,Pacific,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,fc08,goalkeeper
cpl::Football_Player::ed6b655ed6bb4c7baedb0fe8fc42495d,C. Irving,Vancouver FC,Goalkeeper,27,2430,0,0,0,0,0,0,0,0,4,0,1,0,59.0,1.81,0.0,fc08,goalkeeper
cpl::Football_Player::f7b3dd095e88450ca085f9cf8a12f3b0,K. Baskett,Wanderers,Goalkeeper,10,900,0,0,0,0,0,0,0,0,3,0,0,0,72.0,1.3,0.0,fc08,goalkeeper
cpl::Football_Player::655a241e039a4965b7f38990c3f8d981,E. Himaras,Valour,Goalkeeper,2,180,0,0,0,0,0,0,0,0,0,0,0,0,85.0,1.5,0.0,fc08,goalkeeper
cpl::Football_Player::7c054612559b45f2a7ef690616b61862,T. Henry,Forge,Goalkeeper,29,2610,0,0,0,0,0,0,0,1,8,0,5,0,86.0,1.17,0.0,fc08,goalkeeper
cpl::Football_Player::0a71cc5786ac4cb6a42caa6d849c2129,C. Kalongo,Forge,Goalkeeper,2,120,0,0,0,0,0,0,0,0,0,0,0,0,86.0,0.0,0.0,fc08,goalkeeper
cpl::Football_Player::25873ca3630f4b3098e2a7f20d7a708a,E. Marmolejo,Forge,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,fc08,goalkeeper
cpl::Football_Player::d7a3107cbc0c426399a5c65c18e39d14,N. Giantsopoulos,Vancouver FC,Goalkeeper,23,2070,0,0,0,0,0,0,0,1,4,0,3,0,75.0,1.48,0.0,fc08,goalkeeper
cpl::Football_Player::ed004eacaca144bda4943965af890853,E. Gazdov,Montréal,Goalkeeper,21,1890,0,0,0,0,0,0,0,0,3,0,1,0,69.0,1.14,0.0,fc08,goalkeeper
cpl::Football_Player::72e65d5165df41d198c80f48acb6e327,D. Murasiranwa,Valour,Goalkeeper,2,180,0,0,0,0,0,0,0,0,1,0,0,0,78.0,1.5,0.0,fc08,goalkeeper
cpl::Football_Player::364352c812a14e868234e4883c9bd4e0,N. Ingham,Atlético,Goalkeeper,22,1980,0,0,0,0,0,0,0,0,5,0,2,0,64.0,1.14,0.0,fc08,goalkeeper
cpl::Football_Player::a86a1a3737bc4895b1340dc348ae5b09,S. Melvin,Pacific,Goalkeeper,6,540,0,0,0,0,0,0,0,0,0,0,0,0,63.0,1.5,0.0,fc08,goalkeeper
cpl::Football_Player::9c2fb41ece0d4ac7902f5799c23556f4,M. Williams,York,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,fc08,goalkeeper
cpl::Football_Player::95c5a896975b488cb559f52bde46d3d4,R. Yesli,Wanderers,Goalkeeper,26,2340,0,0,0,0,0,0,0,0,6,0,1,0,59.0,1.35,0.0,fc08,goalkeeper
cpl::Football_Player::3369d66b5c1c44c38f4b479aed83a7e7,Roberto Alarcón,Valour,Defender,11,547,0,0,2,0,2,0,9,11,5,0,2,0,86.0,1.97,0.0,fc08,defender
cpl::Football_Player::41f23e52e26541bca62d8378fafc1953,F. Aird,Cavalry,Defender,29,1435,2,2,11,0,5,2,18,8,2,1,3,0,81.0,0.88,0.0,fc08,defender
cpl::Football_Player::04974dd93657419b8440025eca4e2ef0,T. Field,Cavalry,Defender,4,212,0,0,1,0,0,0,1,5,0,0,1,0,87.0,0.85,0.0,fc08,defender
cpl::Football_Player::c314ef65be194ced895c50a72967def8,D. Klomp,Cavalry,Defender,31,2820,5,1,21,0,10,1,35,30,9,0,2,0,90.0,1.02,0.0,fc08,defender
cpl::Football_Player::2dd1997d40764eb08c0b5287219a3269,B. Kamdem,Cavalry,Defender,25,2223,0,2,3,0,1,2,28,29,22,2,8,0,87.0,1.01,0.0,fc08,defender
cpl::Football_Player::6aa006d1cfcb4e3c92a2de560fa893f6,C. Montgomery,Cavalry,Defender,13,690,0,0,4,0,0,0,1,5,5,0,1,0,84.0,1.17,0.0,fc08,defender
cpl::Football_Player::dbd8bd41aa5a42158cc6c3a4c952bfdf,Z. Fernandez,Valour,Defender,24,1947,3,2,10,0,6,2,39,26,46,5,8,0,82.0,1.34,0.0,fc08,defender
cpl::Football_Player::24a77d6eb2fd4d2d875f2d3fbab2679b,R. Ferrazzo,York,Defender,23,1208,0,1,11,0,3,1,24,22,24,4,6,0,81.0,1.12,0.0,fc08,defender
cpl::Football_Player::ebad96b764c947998691fc6dcd98daa5,C. Campagna,Wanderers,Defender,10,539,0,0,1,0,0,0,9,15,4,1,4,0,82.0,1.84,0.0,fc08,defender
cpl::Football_Player::c59ec6914e4d490d953655a38bc129ee,U. Chima,Cavalry,Defender,13,838,0,0,1,0,1,0,9,12,9,1,3,0,88.0,1.18,0.0,fc08,defender
cpl::Football_Player::c3b03cc1de7848cdaaca16450017b36d,D. Nimick,Forge,Defender,28,2520,6,3,12,0,8,3,24,19,17,1,6,0,87.0,1.14,0.0,fc08,defender
cpl::Football_Player::3f2d3c2444df4c23b5e35783047ed538,A. White,Vancouver FC,Defender,20,1500,0,1,1,0,0,1,13,7,8,1,1,0,83.0,1.68,0.0,fc08,defender
cpl::Football_Player::29e56c09baf549469b4a5934262e3dbf,J. Ruby,Wanderers,Defender,9,615,0,1,2,0,1,1,15,1,8,0,0,0,90.0,1.02,0.0,fc08,defender
cpl::Football_Player::62df1dfa6f324b52a9f83820c5fd617c,D. Henry,Whitecaps,Defender,14,420,0,0,3,0,0,0,6,3,0,0,2,0,87.0,1.71,0.0,fc08,defender
cpl::Football_Player::fb189b88380942cc9861e75621409177,J. Cameron,Vancouver FC,Defender,19,1504,1,0,5,0,3,0,43,26,22,0,3,0,78.0,1.56,0.0,fc08,defender
cpl::Football_Player::4da84a61c12443e48f9c5d0dd8f2f3ae,K. Dada-Luke,Vancouver FC,Defender,29,2329,0,1,5,0,2,1,53,19,36,1,3,0,80.0,1.16,0.0,fc08,defender
cpl::Football_Player::7205a0ef2aab4cf98da19157fb879f8a,E. Lajeunesse,Pacific,Defender,6,455,0,0,1,0,1,0,5,4,4,0,1,0,83.0,0.79,0.0,fc08,defender
cpl::Football_Player::edf6ef9ee973485dbbf8b5123cf83a94,K. Chung,Pacific,Defender,13,1002,0,1,2,0,1,1,19,8,10,0,2,0,84.0,1.8,0.0,fc08,defender
cpl::Football_Player::c182423a01294fc4a488163b7c07b7f4,G. Metusala,Forge,Defender,19,1433,0,0,2,0,2,0,16,14,5,0,2,0,91.0,0.94,0.0,fc08,defender
cpl::Football_Player::a22a6c20e107412398d843c4ab034577,R. Romeo,Valour,Defender,25,2189,0,0,3,0,1,0,20,16,6,0,6,1,84.0,1.77,0.0,fc08,defender
cpl::Football_Player::6981001867ad42d9b6d9bfc216cfab71,D. Samuel,Forge,Defender,21,1194,0,0,4,0,1,0,8,18,25,1,4,0,86.0,1.21,0.0,fc08,defender
cpl::Football_Player::9e87d386b53a4102aaeecfa5f58e3304,J. Watson,Pacific,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,fc08,defender
cpl::Football_Player::3aaf25a2f090423584d5e9d492e5ca42,J. Grant,Atlético,Defender,16,1052,0,1,4,0,3,1,14,5,4,0,1,0,79.0,1.03,0.0,fc08,defender
cpl::Football_Player::20d3548360484da9961196997ffa91d6,T. Mourdoukoutas,Valour,Defender,22,1849,0,1,6,0,0,1,19,15,7,0,1,0,88.0,1.61,0.0,fc08,defender
cpl::Football_Player::46e85b6f18f042fe837554290482828b,A. Đidić,Atlético,Defender,27,2397,4,1,24,0,10,1,19,21,6,2,5,0,85.0,1.24,0.0,fc08,defender
cpl::Football_Player::d1f55ff48211437dbc695c82aa0f9d15,C. Loughrey,Wanderers,Defender,25,2225,0,0,6,0,1,0,10,23,1,1,7,0,86.0,1.09,0.0,fc08,defender
cpl::Football_Player::903ceb96f6d24227b97549c536a85f9e,I. Bakare,Vancouver FC,Defender,25,1715,0,0,4,0,0,0,31,18,22,1,5,0,82.0,1.73,0.0,fc08,defender
cpl::Football_Player::2765417c9ab14808ae40c91c05077259,M. Harms,Cavalry,Defender,3,114,0,0,0,0,0,0,3,2,2,0,0,0,85.0,0.79,0.0,fc08,defender
cpl::Football_Player::58c03096b6c940afacb752b030a52ad2,M. Owolabi-Belewu,Forge,Defender,18,832,0,0,2,0,0,0,18,22,20,0,5,0,85.0,1.08,0.0,fc08,defender
cpl::Football_Player::9fa7232743934bf2a022c4fe6a62c1b6,J. Haynes,Valour,Defender,14,902,0,0,2,0,0,0,28,11,11,0,3,0,83.0,1.6,0.0,fc08,defender
cpl::Football_Player::bf1559f63d3642679c430ff1f41355a7,G. Mukumbilwa,Pacific,Defender,24,1776,0,0,1,0,1,0,35,18,18,1,3,1,85.0,1.17,0.0,fc08,defender
cpl::Football_Player::a90bb203b7f24093abfdfd43e8c6ff40,M. Duncan,Forge,Defender,10,249,0,0,0,0,0,0,8,3,3,0,1,0,78.0,1.45,0.0,fc08,defender
cpl::Football_Player::2158eb23a8d7408ea2e9b1d9ac59f461,G. Pianelli,Valour,Defender,17,1292,1,0,7,0,2,0,7,17,6,0,3,0,80.0,1.53,0.0,fc08,defender
cpl::Football_Player::91a17f348e28482898c8dbc5480ad503,P. Amedume,Pacific,Defender,14,656,0,0,2,0,0,0,5,3,9,1,2,0,90.0,0.96,0.0,fc08,defender
cpl::Football_Player::3b272b35b0294b428a237259d657f8f3,M. Niba,Atlético,Defender,12,645,0,1,1,0,0,1,11,15,4,0,2,0,73.0,1.4,0.0,fc08,defender
cpl::Football_Player::bc3018329eb248b4a54fd137fa4f2cbc,M. James,Forge,Defender,28,2514,0,2,17,0,7,2,26,32,33,1,8,0,83.0,1.15,0.0,fc08,defender
cpl::Football_Player::ce073937285b4114bca2f2a3b658f3da,L. Singh,York,Defender,25,2223,1,0,11,0,6,0,13,22,5,0,5,0,85.0,1.01,0.0,fc08,defender
cpl::Football_Player::1a506f4011a54179840901247a114e35,K. Ouimette,Atlético,Defender,26,2192,0,0,4,0,1,0,32,24,20,0,5,0,83.0,1.07,0.0,fc08,defender
cpl::Football_Player::347018d8099042888a6076bd0cea0744,K. Çela,Forge,Defender,23,1712,2,1,12,0,2,1,15,18,9,2,3,0,84.0,1.52,0.0,fc08,defender
cpl::Football_Player::242992e119ea4cf3b76878a2029dddac,P. Gee,Vancouver FC,Defender,26,2330,0,1,5,0,3,1,22,24,21,3,6,0,82.0,1.55,0.0,fc08,defender
cpl::Football_Player::5d3e254b11fe4041bdd0b85385ae0907,L. Thompson,Vancouver FC,Defender,3,48,0,0,0,0,0,0,2,2,0,0,1,0,62.0,3.75,0.0,fc08,defender
cpl::Football_Player::b48a3c5692c34ed3915577a233b54697,N. Abatneh,Atlético,Defender,12,637,0,0,1,0,0,0,9,5,6,0,1,1,91.0,1.7,0.0,fc08,defender
cpl::Football_Player::ddaa28ce30bc4ad8888405cb267a86cc,Miguel Acosta,Atlético,Defender,25,2168,1,2,8,0,5,2,48,29,11,1,3,0,82.0,1.29,0.0,fc08,defender
cpl::Football_Player::56d0b0c6af014268ba1e3a54193096e4,B. Vliet,Cavalry,Defender,14,842,0,2,6,0,3,2,20,15,7,1,3,0,78.0,1.5,0.0,fc08,defender
cpl::Football_Player::1b51a11201234c7ea6415ff935930a82,A. Baquero,Valour,Defender,26,1839,0,0,9,0,2,0,29,22,11,2,3,0,83.0,1.47,0.0,fc08,defender
cpl::Football_Player::c6f67d242759463b83daae21b4e090fd,Diego Espejo,Atlético,Defender,19,1590,1,0,9,0,3,0,15,20,20,0,5,1,83.0,1.3,0.0,fc08,defender
cpl::Football_Player::88981199ee1c47cbb911a6b22266e324,M. Tissot,Atlético,Defender,15,1066,2,0,10,0,2,0,16,8,17,3,1,0,76.0,1.44,0.0,fc08,defender
cpl::Football_Player::f40858671e354d42ad80fd9d251afb6f,R. Rama,Forge,Defender,28,2397,1,2,12,0,4,2,45,43,19,1,8,0,80.0,1.09,0.0,fc08,defender
cpl::Football_Player::d46e06f14e0d47e58d6f5f00e1eabfa9,T. Meilleur-Giguère,Wanderers,Defender,29,2609,4,0,16,0,7,0,18,9,10,5,2,0,89.0,1.21,0.0,fc08,defender
cpl::Football_Player::d29736b5baf24409acfa96d3a52436e1,A. Jean-Baptiste,Valour,Defender,9,487,0,0,3,0,1,0,3,1,2,1,0,0,83.0,1.29,0.0,fc08,defender
cpl::Football_Player::e879ca3a6c7e4bb9ba29edd41f2b202e,Z. Roy,Atlético,Defender,3,71,0,0,0,0,0,0,3,0,1,0,1,0,78.0,0.0,0.0,fc08,defender
cpl::Football_Player::7b0f6d51a0774b0691b240a3a96bc0ee,M. de Brienne,Atlético,Defender,20,1571,3,3,14,0,4,3,22,24,25,0,3,0,79.0,1.2,0.0,fc08,defender
cpl::Football_Player::fd9ddb9946a84feeb1b5e9a8dd531160,A. Samaké,Valour,Defender,17,1457,1,0,4,0,2,0,9,18,13,0,4,0,87.0,1.24,0.0,fc08,defender
cpl::Football_Player::ebfeb9e972964148846658f57142a247,R. Thompson,York,Defender,15,1166,1,0,4,0,1,0,11,8,2,0,2,0,85.0,1.7,0.0,fc08,defender
cpl::Football_Player::83cede75122b41d0aad420f4fb5daf2e,J. Daley,Cavalry,Midfielder,27,2019,0,5,15,0,2,5,44,45,32,0,12,0,82.0,0.94,0.0,fc08,midfielder
cpl::Football_Player::423863e33e8f4745b70e6092f11a184d,B. Fisk,Vancouver FC,Midfielder,17,486,1,2,7,0,3,2,3,5,7,2,1,0,85.0,1.67,0.0,fc08,midfielder
cpl::Football_Player::d3d6fda71a9e4981abbb1d3785bc0dee,C. Trafford,Cavalry,Midfielder,28,2031,0,1,19,0,6,1,33,41,56,0,9,0,88.0,1.11,0.0,fc08,midfielder
cpl::Football_Player::64ff8ebb61c74060b52ab17341495a05,M. Ferrin,York,Midfielder,26,2276,8,3,46,0,24,3,16,27,61,7,2,0,84.0,1.07,0.0,fc08,midfielder
cpl::Football_Player::0f32aad5bf304f70bb295ab41b41b4d9,M. Henry,Cavalry,Midfielder,18,682,2,0,11,0,4,0,11,18,22,1,1,0,80.0,0.4,0.0,fc08,midfielder
cpl::Football_Player::6aa0420a7a3448a49b34c863c5b11ce4,N. Myroniuk,Cavalry,Midfielder,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,fc08,midfielder
cpl::Football_Player::aa04c836bb59425c85469387082f8d56,N. Gyimah,Vancouver FC,Midfielder,11,251,0,0,5,0,2,0,9,10,8,1,4,0,58.0,1.08,0.0,fc08,midfielder
cpl::Football_Player::6f78048ef6fe4d51aa66aa87e5fbf0c5,A. Daniels,Pacific,Midfielder,29,1885,3,5,21,0,9,5,21,19,31,0,2,0,88.0,1.05,0.0,fc08,midfielder
cpl::Football_Player::faefaad76b26402c9854af3aab596d16,M. Omar,Wanderers,Midfielder,26,1558,0,0,5,0,2,0,31,24,44,0,4,0,92.0,1.33,0.0,fc08,midfielder
cpl::Football_Player::4706f743c2cf40c992e6d3dcba4d4eff,N. Moazeni Zadeh,Vancouver FC,Midfielder,13,836,0,0,4,0,1,0,14,16,5,0,4,0,79.0,1.4,0.0,fc08,midfielder
cpl::Football_Player::5e944a82a82b42b483bed288bb7633a8,M. Aparicio,Atlético,Midfielder,27,2316,4,5,45,0,18,5,36,40,32,2,5,0,82.0,1.09,0.0,fc08,midfielder
cpl::Football_Player::47690253116d4e34ac0d075eb36df3b3,T. Giraldo,Wanderers,Midfielder,19,814,2,0,12,0,5,0,15,22,9,1,2,0,70.0,1.0,0.0,fc08,midfielder
cpl::Football_Player::3aa93b6a47f24dd59a4d50f71ae926d5,M. Cantave,Vancouver FC,Midfielder,26,1643,6,2,26,0,15,2,18,31,28,2,3,0,82.0,1.75,0.0,fc08,midfielder
cpl::Football_Player::6a778700603244eeabcce04c59c6ccc0,A. Hojabrpour,Forge,Midfielder,24,1610,1,0,12,0,1,0,28,17,14,0,4,0,90.0,1.06,0.0,fc08,midfielder
cpl::Football_Player::9a6571b3737143b79989244b08fbd50d,S. Camargo,Cavalry,Midfielder,28,1651,6,2,24,0,11,2,10,17,28,1,6,0,81.0,0.98,0.0,fc08,midfielder
cpl::Football_Player::fd8128d359f64c5180b7115c46766e93,T. Esprit,York,Midfielder,11,373,0,0,0,0,0,0,8,8,10,0,1,0,83.0,2.17,0.0,fc08,midfielder
